gene,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YLR083C,-678.01,-672.46,-672.46,-677.05,-670.35,-672.27,-670.35,-670.35,-677.35,-673.35,-673.35,-672.74,-672.62,-675.96,-677.35,-670.35,-670.35,-670.35,-671.56,-671.56,-670.35,-678.01
YLR084C,-1116.29,-1122.66,-1123.21,-1123.26,-1122.94,-1124.3,-1124.3,-1122.94,-1118.64,-1117.55,-1117.55,-1123.28,-1128.16,-1116.24,-1118.64,-1122.94,-1122.94,-1122.94,-1116.04,-1116.04,-1122.94,-1111.5
YLR086W,-1329.47,-1327.85,-1327.79,-1327.79,-1327.97,-1327.79,-1328.95,-1327.97,-1332.15,-1341.71,-1341.71,-1336.41,-1338.4,-1338.6,-1332.15,-1327.97,-1327.88,-1327.97,-1336.41,-1336.41,-1327.97,-1333.13
YLR088W,-637.35,-636.25,-634.29,-634.29,-634.29,-634.29,-634.29,-634.29,-634.77,-624.2,-624.2,-625.43,-628.46,-636.04,-634.77,-634.29,-634.29,-634.29,-627.33,-627.33,-634.29,-636.78
YLR096W,-1200.11,-1202.82,-1202.82,-1202.82,-1199.7,-1200.1,-1199.26,-1199.7,-1207.49,-1201.64,-1201.64,-1209.76,-1203.59,-1203.17,-1207.49,-1199.7,-1199.7,-1199.7,-1203.54,-1202.35,-1199.7,-1202.82
YLR106C,-4559.01,-4558.7,-4552.8,-4549.83,-4555.55,-4549.83,-4550.34,-4555.55,-4555.89,-4550.54,-4550.54,-4553.11,-4552.97,-4556.97,-4555.74,-4555.55,-4555.55,-4555.55,-4555.77,-4555.77,-4555.55,-4554.31
YLR113W,-552.57,-549.78,-550.53,-550.53,-550.53,-550.53,-550.75,-550.53,-555.54,-546.14,-546.14,-552.35,-549.67,-560.65,-555.54,-550.53,-550.53,-550.53,-549.89,-549.89,-551.62,-551.62
YLR120C,-685.37,-692.58,-695.42,-694.35,-693.88,-694.95,-694.95,-693.88,-694.2,-692.83,-692.83,-698.85,-689.74,-697.14,-694.2,-693.88,-693.88,-693.88,-692.96,-692.96,-693.88,-693.44
YLR129W,-957.82,-956.49,-959.03,-959.1,-959.03,-959.03,-960.09,-959.03,-958.13,-957.08,-957.08,-949.0,-955.83,-957.77,-958.13,-959.03,-959.03,-959.03,-958.36,-958.36,-959.03,-958.19
YLR134W,-630.95,-631.3,-632.02,-628.13,-628.13,-629.58,-624.85,-628.13,-637.96,-629.87,-629.87,-633.6,-630.88,-634.85,-637.96,-628.13,-628.13,-628.13,-634.85,-634.85,-628.13,-628.74
