"gene","X273614N","X378604X","BC187","DBVPG1106","DBVPG1373","DBVPG6765","L_1374","NCYC361","SK1","UWOPS05_217_3","UWOPS05_227_2","UWOPS83_787_3","UWOPS87_2421","Y12","Y55","YJM975","YJM978","YJM981","YPS128","YPS606","YS2","YS9"
"YLR295C"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"," 17104.864"
"YNL111C"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"," 17148.030"
"YHR089C"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"," 17454.160"
"YLR048W"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"," 17618.846"
"YJL136C"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"," 17657.145"
"YLR167W"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"," 17908.141"
"YOL039W"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"," 18031.155"
"YJR072C"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"," 18040.454"
"YJL171C"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"," 18047.141"
"YNL036W"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"," 18112.445"
