"gene","X273614N","X378604X","BC187","DBVPG1106","DBVPG1373","DBVPG6765","L_1374","NCYC361","SK1","UWOPS05_217_3","UWOPS05_227_2","UWOPS83_787_3","UWOPS87_2421","Y12","Y55","YJM975","YJM978","YJM981","YPS128","YPS606","YS2","YS9"
"YDL060W"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"," 32318.820"
"YDL073W","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536","  9094.536"
"YDL084W"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"," 97672.537"
"YDL095W"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"," 45954.982"
"YDL116W","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133","  7238.133"
"YDL122W"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"," 20071.200"
"YDL126C","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331","129099.331"
"YDL131W"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"," 16082.630"
"YDL132W","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053","  7028.053"
"YDL134C","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535","  6931.535"
