,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YHR114W,10.84747513,10.76835995,10.59447364,10.89405457,10.62661547,10.85127351,10.73466068,10.82878452,10.88752558,10.79276278,10.55160917,10.93090178,11.08488239,10.880320699999999,10.60344418,10.92224619,10.81349156,10.89616437,11.01313713,10.84273947,10.91009793,10.95667914
YHR117W,9.19335991,8.670216988,8.910655515,9.191821984,10.08261158,9.963652167000001,9.384647774,9.799418185,9.569620192,9.695162017000001,9.781533717,9.490029767000001,8.720683253999999,9.680335494,9.892729202,9.95462907,9.416658752,9.929473896000001,9.444760543,9.255229451,9.990836694,9.453678502
YHR121W,11.33518861,10.56815032,11.12432122,11.07952417,11.11001002,11.04947584,11.17488283,10.96740614,10.85133547,10.89132979,10.98822962,11.27070749,11.67193051,11.45081675,11.39020332,11.008076699999998,10.96190571,11.43814996,10.98107343,10.91406795,11.15284047,11.00154667
YHR127W,11.55377473,10.290492599999999,11.42719487,11.52465816,10.82104446,11.21568912,11.58293766,11.17296996,11.2103546,10.883335800000001,11.00291166,11.69130702,11.83282381,11.63854475,11.22823599,11.49446977,11.3790859,11.80764689,11.59469908,11.23103123,11.54326477,11.72984878
YHR128W,10.59069549,10.89302474,10.24466731,10.12973403,10.85039967,11.51729991,10.96918542,11.073331,11.59231332,10.72427333,10.60952901,10.5033605,10.312612199999998,10.92868064,11.30674955,10.88557342,11.20487672,10.79622161,10.72600241,10.51927211,10.82678693,10.81667979
YHR135C,12.02549373,11.0196698,11.39380599,11.21174495,11.84139376,11.36484141,12.06024323,10.85511463,12.01546691,12.37593484,10.67362964,11.50136203,11.18683689,10.37526917,11.13192831,10.08333904,9.474745042999999,9.9425773,10.89696079,10.43311033,10.38516616,11.30633268
YHR146W,11.9231341,11.79129345,11.75335462,11.89472504,11.67157939,11.82549319,11.69485866,11.59638461,11.30073531,11.65646617,11.316608300000002,11.95395136,11.98015592,11.84011744,11.88978925,11.61802452,11.58403694,11.90248842,11.96886057,11.96050558,11.96181843,11.59480185
YHR147C,12.02169316,11.05118122,11.92086477,11.80307271,10.77811174,11.59538518,11.50120797,11.38897677,11.93616303,11.39116861,11.40480109,11.77607468,11.48917302,11.86644973,11.84909122,10.99858561,11.51381656,11.41986526,11.78936003,11.59104829,11.60036463,10.67900603
YHR163W,8.929889271,11.72210179,10.39546104,10.30715922,11.38419855,11.34716286,11.43459869,11.1403606,11.39114184,10.1523235,10.52672131,9.456170631,10.54294238,10.01120676,10.83613627,10.98310197,10.65325932,10.84704677,9.781505103999999,9.841263489,10.94188711,10.64533825
YHR170W,11.44031981,10.66359472,11.52905623,11.40825833,11.35696794,11.53040013,11.63581146,11.36178997,11.38048338,10.86376772,11.35000987,11.42733035,11.58983502,11.92741971,11.413426699999999,11.52871755,11.50274276,11.85340545,11.25400004,11.26697952,11.92950494,11.36819767
YHR174W,13.87012061,13.617353,14.10234894,13.66125399,14.49424173,14.37348693,14.316896100000001,14.11464778,14.21940656,13.787417000000001,13.95545568,13.47277333,13.85248218,13.94250573,14.37178371,14.17355102,14.37854939,14.05915633,13.59750253,13.67914192,14.007549,13.605237599999999
YHR183W,12.36966582,12.34688327,12.98883648,12.73398508,13.46156195,13.18380194,13.21990321,13.29172289,12.85719493,13.37552264,13.32474234,12.59300674,12.87694822,12.83294559,13.10123746,12.96098482,13.24686885,12.88403213,12.74078654,12.48963583,13.10715446,12.7548286
YHR188C,11.46213952,11.62507819,11.17968516,11.29013251,10.977847800000001,11.128657,11.06689975,11.21317735,11.12398496,11.57000309,11.32398602,11.42016826,11.34944553,11.35801683,11.2330614,11.058082699999998,10.87815502,10.90637511,11.17404825,11.10685932,11.07821547,11.50225409
YHR190W,12.5289064,12.78323398,12.58311781,12.63380026,12.49086758,12.52468691,12.64108206,12.68587581,12.35160834,12.66247965,12.66283623,12.37481685,12.70924922,13.08954194,12.78912024,12.47111125,12.23896927,12.2926999,12.43371218,12.50756685,12.44939688,12.32928583
YHR192W,11.37845029,11.24626411,11.69073821,11.5300353,11.55357227,11.64074319,11.37328696,11.45745785,11.17542455,11.57544184,11.24727507,11.41975374,11.64488349,11.40843941,11.4162739,11.38119737,11.33123371,11.2041071,11.36596819,11.30670623,11.57225093,11.17576568
YHR193C,15.20099825,14.57185073,15.12439506,15.23110389,14.80977872,14.99778822,15.08773029,15.02573956,14.60726698,14.36012377,14.68264919,15.19632927,15.23258161,15.29481335,15.06840647,15.27104698,14.96101557,15.42649248,15.18931527,14.79609192,15.39955291,15.225651699999998
YHR197W,12.09082118,11.72414807,12.14092573,11.68478651,12.01880737,12.14567374,12.56784941,12.49207941,12.46867624,12.7505936,12.34940243,13.00478647,12.57938476,12.41983136,12.05201779,12.57889727,11.43378804,11.80883011,12.40537074,11.81710268,12.46537544,12.38087019
YHR198C,10.50206026,10.66272977,10.13720453,10.2881979,10.30751539,9.779447807999999,9.904818482,10.28693658,10.04397075,10.19408116,10.37739311,10.70311574,10.15681729,10.248805599999999,10.36840471,10.59665774,10.37169047,10.32080626,10.73024632,10.65674071,10.53817814,9.677943407999999
YHR199C,10.14901496,11.21778782,10.72600989,10.87452784,11.15962955,11.31349826,10.96238726,11.21035569,11.27109929,11.835861099999999,11.40879728,11.816094699999999,10.88926866,12.00643512,11.78120923,11.14369454,10.70812968,11.02638242,10.94259688,10.67945521,11.1208983,11.53611163
YHR200W,9.694634533,10.74454713,10.00286606,10.49612235,10.11832306,10.02834433,9.889549387999999,10.74606719,10.33426569,9.639343143,10.64901758,10.69392824,10.21776541,10.67931172,10.15707256,10.09982814,10.47501236,10.6520212,10.72828626,10.6175171,10.37562485,9.895478455
YHR201C,10.586093400000001,10.71978575,10.50786456,10.42018362,10.68523013,10.87754898,10.23627788,10.73881558,10.66742436,10.31832848,10.81390968,10.89796842,10.96368863,10.86422342,11.18757077,10.9879505,10.97447482,11.03964744,10.87189497,11.10357945,10.76524849,11.010852
YHR208W,11.7045916,11.08772199,11.30152175,11.6882287,11.69386069,11.71290254,11.60623371,11.65871765,11.97875715,12.1768186,11.27961104,11.7129792,11.95606749,11.48525319,11.8123382,11.26551666,11.54274439,11.61110186,11.81994362,11.48628092,11.49182497,12.04738322
YIL003W,9.189131242,7.2274432310000005,9.444012979,8.746046826,9.828203582,10.65768515,8.915537709,9.006884162,11.04961719,9.266567947,8.028825582,9.999137766,8.609545161,10.05888384,9.67572016,9.759933431,10.49078373,9.485897648,9.421244672,8.443292247,8.952744942999999,9.741355726
YIL005W,10.13154118,10.27871762,10.51279883,10.35177795,10.27659986,10.27860472,10.22626205,10.069730999999999,10.19365476,11.00446494,10.85982845,10.98462621,10.1847997,10.59550464,10.38753124,10.3253398,10.101639,10.43267625,10.42099277,10.61691159,10.3517715,10.82954394
YIL013C,12.01062778,12.12529272,11.03161859,12.20497485,11.17932037,12.04042156,11.98326443,11.61076602,12.07045585,11.88619541,11.85298182,12.16400047,12.05082652,11.32831656,11.51084707,10.72898122,11.18593658,12.13198516,12.18555693,12.26215108,11.30065232,11.78499852
YIL022W,11.76078373,11.66476758,11.80129804,11.92598326,12.27398399,12.38073763,11.93764322,11.91308279,12.32253868,11.73815594,11.55986068,12.38772893,11.71903702,12.00080055,11.50203383,12.44070347,12.49663755,11.71783555,12.24357346,12.04998758,11.89377323,11.95041522
YIL027C,11.24580071,10.91604672,11.00209219,11.52124762,10.91262849,11.11940233,11.16614956,11.223192800000001,10.38346403,11.09656268,11.05113669,11.19707444,11.43400994,11.16689751,11.15086523,11.1003724,10.82247812,10.98236198,11.04054092,10.97412379,11.10367733,10.98437332
YIL030C,15.22720293,15.379401000000001,15.01995406,13.67614705,13.85578802,13.52153323,14.083007,14.353895999999999,15.12407024,15.54654358,14.29955445,14.18670265,14.905806400000001,14.19330301,13.74964665,13.72223419,13.27729626,13.44965986,12.95535841,14.36633822,13.30141467,13.43707703
YIL033C,11.60684404,11.622619699999998,11.32870942,11.4738439,11.473609199999999,10.91515323,11.11187707,11.36746187,11.69531396,11.34731723,11.42201081,11.68596381,11.38438817,10.89084707,11.04715589,11.49529666,11.44324063,11.16191502,11.80715024,11.66778949,11.31194838,11.23373464
YIL034C,9.417006319,11.09884521,10.56435129,9.898087777,9.717494863999999,10.42446767,10.25454001,10.13555966,11.27077623,10.47142074,10.19101354,9.479814921000001,9.618910138,9.648613507,10.17012061,10.15108072,10.41214465,9.793618503,9.742435985,9.488333684,9.976492966,9.971794276
YIL035C,10.31539522,10.47764214,10.26300123,10.85930205,11.46393065,11.39043653,10.67823719,11.44266627,10.65474922,10.52527345,10.74142645,11.0539756,10.62138829,11.06870178,10.97620691,11.26952132,11.34022631,11.46298109,11.28242564,11.199981,11.33680568,10.94133291
YIL037C,13.04187807,13.78713934,12.71553724,12.35600954,12.06843081,13.48684111,13.45215239,12.50454978,12.80550694,12.72995874,13.58619358,13.10222575,13.11771587,13.09248173,13.09546845,11.96690202,12.90511737,13.16156199,13.4540414,13.86557922,12.37595161,12.88639056
YIL039W,11.11146163,11.02623227,10.81042719,10.894128199999999,10.87542804,11.00817753,10.79557163,10.6149561,10.68214253,11.09442914,11.06038104,11.14527458,10.90787219,11.2652844,11.02267449,10.99304424,10.85944748,10.91348985,10.93767625,10.97333546,11.0774369,10.81819571
YIL041W,12.47681735,12.13096146,11.62500378,12.04322103,11.84488225,11.75375557,11.87109636,12.4756992,12.22844539,12.05924747,12.60524782,12.29008341,12.53870026,11.6404704,12.24335463,12.3958966,12.32371341,12.28621088,12.10591284,12.3377645,12.2381567,12.11003141
YIL043C,12.24866403,12.32582111,12.18482718,11.74833995,12.20811241,11.570488300000001,12.19571094,12.10000266,11.89827653,12.58534736,11.91276882,11.91417564,12.43653413,12.23495314,11.88741837,12.0845438,12.02879938,11.82763927,12.44250237,12.26449503,11.97053044,11.6818741
YIL051C,9.888487172,10.19619797,10.96873471,10.22582042,10.76390242,10.74698075,10.57381987,10.26432653,11.70302087,10.16378054,10.54530391,10.70705623,10.76866758,10.698127900000001,10.9937341,9.933576797999999,10.6262007,10.64213108,10.82269122,10.59874671,10.30417779,9.716194121000001
YIL053W,9.932116281,10.314653999999999,10.32162456,9.692225264,10.29075533,10.2992507,10.13679195,10.17401867,10.98028669,10.96141274,10.82259728,9.618179828999999,9.997361924,9.955664521000001,10.42669625,9.878980726,9.477826875,9.939398771,10.06716198,10.32686383,9.66376768,9.887332479
YIL062C,9.796785202,10.28431106,9.975987618,10.37491197,9.68038736,10.20441971,9.84177836,10.34483804,10.37833128,10.12862468,10.42059198,10.91192519,10.71894173,10.64910726,10.39533882,10.3140019,10.1228725,10.42500093,10.70575645,10.60379204,10.28540058,10.11736957
YIL063C,9.871450998,10.01228862,10.02040746,10.11875279,10.08571515,10.14956993,9.531374335,10.62972535,9.827919419,10.38884471,10.38855944,10.32202921,10.05740972,10.46815673,10.10162779,10.39005903,10.31181693,10.46132057,10.38782365,10.02109214,10.38964409,10.45180976
YIL065C,11.3475433,11.5650419,11.283570800000001,11.40772175,11.06615498,11.21948986,11.04956287,11.11141009,10.78102212,11.47827964,11.3551114,11.55892324,11.20051899,10.69293999,11.10996876,11.14997256,11.20432897,11.21579546,11.07694892,10.95344408,11.22353087,10.96749658
YIL070C,12.10384656,10.91280306,11.97961717,12.29702507,12.08881697,11.90987732,12.25803131,12.6011011,11.95919291,10.94946743,11.93284848,12.33105354,11.92859026,12.73128417,11.71090908,12.95853788,13.21049121,12.60511247,12.59542789,12.16751677,12.78322932,12.18726377
YIL074C,10.47522136,11.74799802,10.7510155,11.13880863,11.03701323,11.43925912,11.70867292,11.32658291,12.14033775,11.09328302,10.7807344,10.11648201,9.523522948,10.73539822,10.67858553,11.09375702,11.46061815,10.86612613,10.50983008,10.56090273,11.00198346,11.58609662
YIL075C,11.47369478,11.5202641,11.71238817,11.44567145,11.48705506,11.33456177,11.42734845,11.84048659,11.58815827,11.61313396,11.24752573,11.35814103,11.57617759,11.09021748,11.66965571,11.46187624,11.02502465,11.61161508,11.56871943,11.43982352,11.78759278,11.35611837
YIL076W,11.04663066,11.47579018,11.28760158,11.12718925,11.20964469,11.04806278,11.0707463,11.24195016,11.31507669,11.0958283,11.24418392,11.14255886,11.12209047,11.13055027,10.83725229,11.24976523,11.3760119,11.37750197,11.23309395,11.59249746,11.08046079,10.81104297
YIL078W,10.43104416,11.64049505,10.82336886,10.40338757,11.54077868,11.26756623,10.76907966,10.96457145,10.79189115,11.34785979,11.25142108,10.79442405,10.44160571,10.65358512,10.98332234,10.92375184,11.64402767,11.04290198,10.99735192,11.62950067,10.54719351,10.84812295
