,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YHR072W,-69462.56955128207,-70447.7782051282,-69424.56955128207,-70731.75450450451,-70338.0,-70556.0,-70338.0,-70338.0,-69627.0,-70120.53060428849,-70120.53060428849,-70338.0,-69067.56955128207,-69104.56955128207,-70338.0,-70338.0,-70146.0,-70146.0,-69440.56955128207,-69440.56955128207,-70338.0,-70116.0
YHR072W-A,-4151.181818181818,-4151.181818181818,-4014.7666666666664,-4014.7666666666664,-4014.7666666666664,-4014.7666666666664,-4014.7666666666664,-4014.7666666666664,-4014.7666666666664,-3947.833333333333,-3947.833333333333,-4014.7666666666664,-3947.833333333333,-4151.181818181818,-4014.7666666666664,-4014.7666666666664,-4014.7666666666664,-4014.7666666666664,-3947.833333333333,-3947.833333333333,-4014.7666666666664,-4014.7666666666664
YHR073W,-84320.086218752,-84320.086218752,-84910.6370124028,-83041.83925518925,-84038.72071545475,-84078.72071545475,-83041.83925518925,-84038.72071545475,-83886.64511958629,-84726.6370124028,-84726.6370124028,-83041.83925518925,-82719.43277167276,-84320.086218752,-83016.87356421356,-84038.72071545475,-83868.87653522947,-83868.87653522947,-84615.6370124028,-84892.6370124028,-84038.72071545475,-83041.83925518925
YHR074W,-66916.51219512195,-68104.77272727274,-66452.76470588235,-66916.51219512195,-66916.51219512195,-67793.83893557424,-66916.51219512195,-66916.51219512195,-67747.39607843138,-66522.2769010043,-66522.2769010043,-68907.39607843138,-68196.77272727274,-68104.77272727274,-66916.51219512195,-66916.51219512195,-66916.51219512195,-66916.51219512195,-66346.88009049774,-66346.88009049774,-66916.51219512195,-67087.51219512195
YHR080C,-110704.74138904572,-110704.74138904572,-111283.74138904572,-110810.83494531784,-110238.74138904572,-110705.43171951138,-110870.83494531784,-110238.74138904572,-111368.47670250897,-110874.45729813664,-110874.45729813664,-111283.74138904572,-112127.74138904572,-111775.74138904572,-110705.43171951138,-110238.74138904572,-110870.83494531784,-110870.83494531784,-111571.07727272727,-111571.07727272727,-110238.74138904572,-111343.74138904572
YHR083W,-30282.216666666667,-30716.216666666667,-30621.216666666667,-30213.216666666667,-30213.216666666667,-30213.216666666667,-30213.216666666667,-30213.216666666667,-30488.61862745098,-30225.216666666667,-30225.216666666667,-30621.216666666667,-30423.166666666668,-30378.7512605042,-30213.216666666667,-30213.216666666667,-30213.216666666667,-30213.216666666667,-31105.125,-31105.125,-30213.216666666667,-30210.216666666667
YHR088W,-20974.65487179487,-20570.2,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487,-20974.65487179487
YHR089C,-21285.4625,-21731.958333333332,-21337.0625,-21247.9625,-21247.9625,-21247.9625,-21182.156518451306,-21247.9625,-21089.9625,-21186.0625,-21186.0625,-21337.0625,-21731.958333333332,-21186.0625,-21089.9625,-21247.9625,-21247.9625,-21247.9625,-21337.0625,-20930.203395428394,-21247.9625,-21198.9625
YHR092C,-51625.467803030304,-51682.467803030304,-51334.467803030304,-51652.27272727273,-51625.467803030304,-51625.467803030304,-51625.467803030304,-51625.467803030304,-52422.745580808085,-51065.467803030304,-51819.467803030304,-51639.467803030304,-51037.64962121213,-51027.467803030304,-52422.745580808085,-51625.467803030304,-51625.467803030304,-51625.467803030304,-51806.467803030304,-51108.467803030304,-51625.467803030304,-51625.467803030304
YHR097C,-28362.33392857143,-28030.50206043956,-27409.620287040547,-28362.33392857143,-28362.33392857143,-28362.33392857143,-28362.33392857143,-28362.33392857143,-27614.222502334265,-26931.46336996337,-26931.46336996337,-27409.620287040547,-28030.50206043956,-27789.930631868134,-27614.222502334265,-28362.33392857143,-28362.33392857143,-28362.33392857143,-27409.620287040547,-27409.620287040547,-28362.33392857143,-28158.33392857143
YHR099W,-305618.0072117517,-304638.2621428572,-304220.96747358993,-305618.0072117517,-306059.0072117517,-305615.2072117517,-305704.0072117517,-306059.0072117517,-304724.34111184825,-304602.9165420611,-304602.9165420611,-303015.63732303726,-304708.2621428572,-304054.0984951014,-304724.34111184825,-306059.0072117517,-305581.0072117517,-305581.0072117517,-304321.63732303726,-304321.63732303726,-306059.0072117517,-304443.5324747016
YHR104W,-29559.618347338936,-29087.011904761905,-29559.618347338936,-29270.55303030303,-29559.618347338936,-29559.618347338936,-29559.618347338936,-29559.618347338936,-29892.618347338936,-30062.69063779358,-30062.69063779358,-29086.07857142857,-29474.32857142857,-29087.011904761905,-29892.618347338936,-29559.618347338936,-29559.618347338936,-29559.618347338936,-30384.146013708516,-30384.146013708516,-29559.618347338936,-28676.214285714286
YHR107C,-34844.58876319758,-32719.792965870558,-34918.58876319758,-34844.58876319758,-34006.85787545787,-34893.360256410255,-33957.85787545787,-34006.85787545787,-33235.670479555454,-34150.28857022607,-34150.28857022607,-33911.31328917184,-33846.170839029386,-32580.202056779646,-33235.670479555454,-34006.85787545787,-33457.85787545787,-33457.85787545787,-33879.761748120305,-33879.761748120305,-34006.85787545787,-33941.261748120305
YHR108W,-47942.61817325801,-47608.42691197691,-48331.61817325801,-47942.61817325801,-47942.61817325801,-47942.61817325801,-47856.61817325801,-47942.61817325801,-47083.42691197691,-48794.94014084507,-48794.94014084507,-48785.6710065297,-48923.42647058824,-48851.42647058824,-47083.42691197691,-47942.61817325801,-47942.61817325801,-47942.61817325801,-49302.42647058824,-49302.42647058824,-47942.61817325801,-47774.61817325801
YHR113W,-48192.54710260499,-48192.54710260499,-48238.35960260499,-48192.54710260499,-48238.35960260499,-48192.54710260499,-48192.54710260499,-48238.35960260499,-47381.933333333334,-47756.933333333334,-47756.933333333334,-47151.22222222222,-48022.85,-47587.22222222222,-47381.933333333334,-48238.35960260499,-48192.54710260499,-48192.54710260499,-47590.22222222222,-47590.22222222222,-48238.35960260499,-48024.35960260499
YHR114W,-51867.31673052363,-51853.31673052363,-51932.31673052363,-51932.31673052363,-51932.31673052363,-52014.31673052363,-52014.31673052363,-51932.31673052363,-50834.20559650559,-51228.35875331565,-51228.35875331565,-49677.01391936146,-50789.15027753218,-49942.35123820204,-50834.20559650559,-51932.31673052363,-52014.31673052363,-52014.31673052363,-51373.31673052362,-51373.31673052362,-51932.31673052363,-52034.31673052363
YHR121W,-15777.074242424243,-15777.074242424243,-15777.074242424243,-15777.074242424243,-15286.074242424243,-15777.074242424243,-15777.074242424243,-15286.074242424243,-15123.074242424243,-15335.353846153848,-15335.353846153848,-15861.074242424243,-15530.074242424243,-15861.074242424243,-15123.074242424243,-15286.074242424243,-15777.074242424243,-15777.074242424243,-15743.074242424243,-15646.074242424243,-15286.074242424243,-15777.074242424243
YHR127W,-19312.56192924068,-19312.56192924068,-19484.40722752177,-19312.56192924068,-19312.56192924068,-19312.56192924068,-19312.56192924068,-19312.56192924068,-18514.46879573516,-20804.735107376287,-20804.735107376287,-18995.096124927706,-19615.530403915083,-18989.667553499134,-18514.46879573516,-19312.56192924068,-19312.56192924068,-19312.56192924068,-21273.512885154065,-21273.512885154065,-19312.56192924068,-19312.56192924068
YHR128W,-19773.381670084298,-19773.381670084298,-19773.381670084298,-19773.381670084298,-19773.381670084298,-19746.381670084298,-19773.381670084298,-19773.381670084298,-19157.089172592114,-19773.381670084298,-19773.381670084298,-19827.5145021645,-19792.44896019014,-19825.5145021645,-19157.089172592114,-19773.381670084298,-19773.381670084298,-19773.381670084298,-19825.5145021645,-19825.5145021645,-19773.381670084298,-19746.381670084298
YHR135C,-43246.13137254902,-43871.26732026144,-42175.26732026143,-42334.73280339686,-42334.73280339686,-42175.26732026143,-42334.73280339686,-42334.73280339686,-43219.862314081045,-42759.316666666666,-42759.316666666666,-43600.93036437247,-43033.13137254902,-43600.467320261436,-43219.862314081045,-42334.73280339686,-41812.26732026143,-42334.73280339686,-43505.13137254902,-43505.13137254902,-42334.73280339686,-43518.13137254902
YHR146W,-40826.55691056911,-41525.55691056911,-40535.88888888889,-40535.88888888889,-40535.88888888889,-40535.88888888889,-40535.88888888889,-40535.88888888889,-40694.88888888888,-41123.5569105691,-41123.5569105691,-40705.92105263159,-41065.5569105691,-40944.55691056911,-40694.88888888888,-40535.88888888889,-40535.88888888889,-40535.88888888889,-41460.30952380953,-41460.30952380953,-40535.88888888889,-40393.88888888888
YHR147C,-18401.76923076923,-18185.923076923078,-18185.923076923078,-18185.923076923078,-18185.923076923078,-18185.923076923078,-18185.923076923078,-18185.923076923078,-18185.923076923078,-18494.207949308755,-17939.205952380955,-18054.923076923078,-18350.923076923078,-18472.76923076923,-18185.923076923078,-18185.923076923078,-18185.923076923078,-18185.923076923078,-18350.923076923078,-18350.923076923078,-18185.923076923078,-18076.923076923078
YHR163W,-24361.22619047619,-24355.22619047619,-24093.22619047619,-24361.22619047619,-24361.22619047619,-24361.22619047619,-24183.826923076922,-24361.22619047619,-23968.871635610765,-24179.22619047619,-24179.22619047619,-23638.5,-24179.22619047619,-24444.22619047619,-23968.871635610765,-24361.22619047619,-24361.22619047619,-24361.22619047619,-24272.22619047619,-24272.22619047619,-24361.22619047619,-24135.22619047619
YHR170W,-44272.26190476191,-44375.26190476191,-44295.26190476191,-44295.26190476191,-44295.26190476191,-44295.26190476191,-44295.26190476191,-44295.26190476191,-44237.26190476191,-44158.26190476191,-44158.26190476191,-43537.356944444444,-43739.26190476191,-43652.705357142855,-44237.26190476191,-44295.26190476191,-44295.26190476191,-44295.26190476191,-43981.26190476191,-43981.26190476191,-44295.26190476191,-44530.26190476191
YHR174W,-44540.80287490288,-44540.80287490288,-45044.294938394945,-45073.294938394945,-44844.294938394945,-45044.294938394945,-45044.294938394945,-44844.294938394945,-45179.294938394945,-44509.5250971251,-44509.5250971251,-43556.18582202112,-44743.80287490288,-44597.80287490288,-45179.294938394945,-44547.14822024822,-44547.14822024822,-44844.294938394945,-44597.80287490288,-44597.80287490288,-44844.294938394945,-44540.80287490288
YHR183W,-52207.17692307693,-52014.17692307693,-52014.17692307693,-52014.17692307693,-52014.17692307693,-52014.17692307693,-52014.17692307693,-52014.17692307693,-51684.173426573434,-51774.15311355312,-51774.15311355312,-51915.17692307693,-51608.7885375494,-51915.17692307693,-51684.173426573434,-52014.17692307693,-52014.17692307693,-52014.17692307693,-51469.07692307692,-51469.07692307692,-52014.17692307693,-51915.17692307693
YHR188C,-57408.12804878049,-56263.24464285714,-56263.24464285714,-56263.24464285714,-56263.24464285714,-56405.57797619047,-56263.24464285714,-56263.24464285714,-56443.20238095238,-57798.75307045895,-57798.75307045895,-56333.90827922078,-57411.92524790236,-57709.75307045895,-56443.20238095238,-56263.24464285714,-56263.24464285714,-56263.24464285714,-57007.63744588744,-57007.63744588744,-56263.24464285714,-56992.25862068965
YHR190W,-37824.305555555555,-37963.305555555555,-37998.305555555555,-37998.305555555555,-37998.305555555555,-38031.67222222222,-38005.30555555556,-37998.305555555555,-38002.13888888889,-36939.99093567252,-36939.99093567252,-37625.28735632184,-37963.305555555555,-37824.305555555555,-38002.13888888889,-37998.305555555555,-37998.305555555555,-37998.305555555555,-37526.305555555555,-37526.305555555555,-37998.305555555555,-38037.305555555555
YHR192W,-22241.121212121212,-22687.321733821736,-22430.0969924812,-22465.121212121212,-22430.0969924812,-22430.0969924812,-22430.0969924812,-22430.0969924812,-21926.428571428572,-22008.121212121212,-22008.121212121212,-22247.121212121212,-22316.0969924812,-22812.46153846154,-21926.428571428572,-22430.0969924812,-22430.0969924812,-22430.0969924812,-22474.121212121212,-22474.121212121212,-22430.0969924812,-22316.0969924812
YHR193C,-15993.904761904761,-15676.904761904761,-15676.904761904761,-15676.904761904761,-15676.904761904761,-15676.904761904761,-15676.904761904761,-15676.904761904761,-15676.904761904761,-15647.904761904761,-15647.904761904761,-15647.904761904761,-15676.904761904761,-15676.904761904761,-15676.904761904761,-15676.904761904761,-15676.904761904761,-15676.904761904761,-15857.404761904761,-15857.404761904761,-15676.904761904761,-16005.904761904761
YHR197W,-59967.37728937729,-60341.6111111111,-60614.61111111111,-60341.6111111111,-60341.6111111111,-60614.61111111111,-61269.61111111111,-60341.6111111111,-60029.82380952381,-59352.37728937729,-59352.37728937729,-60593.82380952381,-60614.61111111111,-59967.37728937729,-60029.82380952381,-60341.6111111111,-60341.6111111111,-61269.61111111111,-59859.82380952381,-59859.82380952381,-60341.6111111111,-60614.61111111111
YHR200W,-25370.18954248366,-25370.18954248366,-25423.677836052833,-25461.18954248366,-25370.18954248366,-25370.18954248366,-25370.18954248366,-25370.18954248366,-26020.88304093567,-25449.18954248366,-25449.18954248366,-25370.18954248366,-25370.18954248366,-25370.18954248366,-26020.88304093567,-25370.18954248366,-25370.18954248366,-25370.18954248366,-25609.41079059829,-25609.41079059829,-25370.18954248366,-25555.41079059829
YHR201C,-35788.83066378067,-34643.68354668032,-34678.18354668032,-34385.68354668032,-34643.68354668032,-34562.68354668032,-34528.68354668032,-34643.68354668032,-36340.91666666667,-33671.68354668032,-33671.68354668032,-35966.12222222221,-34528.68354668032,-35198.83066378067,-36340.91666666667,-34643.68354668032,-34643.68354668032,-34546.68354668032,-35435.20555555555,-35435.20555555555,-34643.68354668032,-34677.68354668032
YHR208W,-35357.928457507405,-35172.24748584749,-35587.928457507405,-35357.928457507405,-35587.928457507405,-35587.928457507405,-35587.928457507405,-35587.928457507405,-35158.643609022554,-35658.928457507405,-35658.928457507405,-35428.928457507405,-35587.928457507405,-35428.928457507405,-35158.643609022554,-35587.928457507405,-35587.928457507405,-35587.928457507405,-35428.928457507405,-35428.928457507405,-35587.928457507405,-35587.928457507405
YIL003W,-27854.104166666668,-27397.380952380954,-27822.104166666668,-27822.104166666668,-27822.104166666668,-27822.104166666668,-27822.104166666668,-27822.104166666668,-27397.380952380954,-27862.041666666668,-27862.041666666668,-28144.041666666668,-28810.980341880342,-28144.041666666668,-27822.104166666668,-27822.104166666668,-27822.104166666668,-27822.104166666668,-27246.380952380954,-27246.380952380954,-27822.104166666668,-27822.104166666668
YIL005W,-54529.53867019545,-54576.38367290429,-55191.88367290429,-54631.53867019545,-54631.53867019545,-54884.88367290429,-54884.88367290429,-54631.53867019545,-52751.74266999909,-51924.20616206258,-51924.20616206258,-55066.38367290429,-52590.950923967335,-55247.48496489395,-54885.53867019545,-54631.53867019545,-54631.53867019545,-54631.53867019545,-54002.856593854725,-54002.856593854725,-54631.53867019545,-55392.76697887198
YIL022W,-42772.44444444445,-42557.90739695088,-42492.55739695087,-42767.55739695087,-42767.55739695087,-42768.32142857143,-42492.55739695087,-42767.55739695087,-42767.55739695087,-43202.63768115942,-43202.63768115942,-43116.74125874126,-42767.55739695087,-42772.44444444445,-42767.55739695087,-42767.55739695087,-42767.55739695087,-42767.55739695087,-42279.74125874126,-42279.74125874126,-42767.55739695087,-42222.666666666664
YIL027C,-9890.880861244019,-9890.880861244019,-9890.880861244019,-10653.833333333334,-10653.833333333334,-9890.880861244019,-10774.833333333334,-10653.833333333334,-10518.335294117647,-10380.921052631578,-10380.921052631578,-9610.880861244019,-9890.880861244019,-10607.568831168832,-9890.880861244019,-10653.833333333334,-10536.166666666666,-10536.166666666666,-9890.880861244019,-9890.880861244019,-10653.833333333334,-9890.880861244019
YIL033C,-40820.51351351351,-41237.51351351351,-41237.51351351351,-41484.51351351351,-41484.51351351351,-41484.51351351351,-41237.51351351351,-41484.51351351351,-41484.51351351351,-39768.0,-39768.0,-40809.51351351351,-41484.51351351351,-41058.51351351351,-41484.51351351351,-41484.51351351351,-41484.51351351351,-41484.51351351351,-41058.51351351351,-41058.51351351351,-41484.51351351351,-41196.51351351351
YIL034C,-21657.66774891775,-22420.272144522143,-22420.272144522143,-22420.272144522143,-22420.272144522143,-22420.272144522143,-22420.272144522143,-22420.272144522143,-22420.272144522143,-23118.85714285714,-23118.85714285714,-22147.272144522147,-22420.272144522143,-21657.66774891775,-22420.272144522143,-22420.272144522143,-22420.272144522143,-22420.272144522143,-23118.85714285714,-23118.85714285714,-22420.272144522143,-21657.66774891775
YIL035C,-29231.166666666668,-29005.45024875622,-29005.45024875622,-28807.45024875622,-29005.45024875622,-29005.45024875622,-29282.45024875622,-29005.45024875622,-29005.45024875622,-29703.40470862471,-29703.40470862471,-29053.166666666668,-29005.45024875622,-29099.166666666668,-29005.45024875622,-29005.45024875622,-29005.45024875622,-29005.45024875622,-29165.166666666668,-29165.166666666668,-29005.45024875622,-29427.346153846156
YIL039W,-43440.08703703703,-44522.14074074074,-44572.14074074074,-44572.14074074074,-44572.14074074074,-44572.14074074074,-44572.14074074074,-44572.14074074074,-44585.4,-44890.465217391305,-44890.465217391305,-44559.14074074074,-44585.4,-44517.14074074074,-44572.14074074074,-44572.14074074074,-44572.14074074074,-44572.14074074074,-44788.14074074074,-44788.14074074074,-44572.14074074074,-44817.14074074074
YIL041W,-31383.922727272726,-31356.990277777775,-31356.990277777775,-32838.245370370365,-31356.990277777775,-32554.3125,-32359.3125,-31356.990277777775,-32531.3125,-31466.615277777775,-31466.615277777775,-31436.615277777775,-31289.922727272726,-31139.422727272726,-32554.3125,-31356.990277777775,-32359.3125,-32359.3125,-31708.216666666667,-31708.216666666667,-31356.990277777775,-32554.3125
YIL043C,-28287.77575757576,-29077.452380952385,-29148.452380952385,-28987.45238095238,-29148.452380952385,-28959.45238095238,-29148.452380952385,-29148.452380952385,-28927.63333333333,-29077.452380952385,-29077.452380952385,-28779.842857142856,-29301.45238095238,-28525.09761904762,-29148.452380952385,-29148.452380952385,-29148.452380952385,-29148.452380952385,-29055.452380952385,-29055.452380952385,-29148.452380952385,-28631.06666666667
YIL051C,-12138.127777777778,-12113.266666666668,-11793.65742296919,-12113.266666666668,-12209.583333333334,-12113.266666666668,-12113.266666666668,-12209.583333333334,-12412.668181818184,-12119.266666666668,-12119.266666666668,-12203.127777777778,-12412.668181818184,-12113.266666666668,-12113.266666666668,-12209.583333333334,-11989.385714285716,-11989.385714285716,-12138.127777777778,-12138.127777777778,-12209.583333333334,-12113.266666666668
YIL053W,-21754.841936572204,-21862.8419365722,-21862.8419365722,-21754.841936572204,-21754.841936572204,-21862.8419365722,-21862.8419365722,-21754.841936572204,-21862.8419365722,-21862.8419365722,-21862.8419365722,-21862.8419365722,-21754.841936572204,-21862.8419365722,-21862.8419365722,-21754.841936572204,-21700.875269905533,-21700.875269905533,-21754.841936572204,-21754.841936572204,-21754.841936572204,-21862.8419365722
YIL062C,-13919.191838291381,-13919.191838291381,-13919.191838291381,-13947.430434782607,-14063.560000000001,-13919.191838291381,-13870.026920750151,-14063.560000000001,-14063.560000000001,-13919.191838291381,-13919.191838291381,-13919.191838291381,-13919.191838291381,-13919.191838291381,-13919.191838291381,-14063.560000000001,-14063.560000000001,-14063.560000000001,-13919.191838291381,-13919.191838291381,-14063.560000000001,-13919.191838291381
YIL063C,-25756.18817204301,-25568.18817204301,-25568.18817204301,-25568.18817204301,-25825.82083333333,-25568.18817204301,-25568.18817204301,-25825.82083333333,-26388.354838709678,-25662.18817204301,-25662.18817204301,-24908.18817204301,-26073.82083333333,-26194.933333333334,-25568.18817204301,-25825.82083333333,-25825.82083333333,-25825.82083333333,-24908.18817204301,-24908.18817204301,-25825.82083333333,-25866.18817204301
YIL065C,-15363.566047745358,-15363.566047745358,-15363.566047745358,-15363.566047745358,-15363.566047745358,-15363.566047745358,-15363.566047745358,-15363.566047745358,-15363.566047745358,-15701.310042347248,-15701.310042347248,-15363.566047745358,-15363.566047745358,-15363.566047745358,-15363.566047745358,-15363.566047745358,-15363.566047745358,-15363.566047745358,-15318.566047745358,-15318.566047745358,-15363.566047745358,-15363.566047745358
YIL070C,-20393.08608058608,-20194.701159951157,-20194.701159951157,-20194.701159951157,-20194.701159951157,-20194.701159951157,-20194.701159951157,-20194.701159951157,-20280.166677192537,-20269.701159951157,-20269.701159951157,-20033.494263399432,-20702.752846860738,-20321.701159951157,-20194.701159951157,-20194.701159951157,-20194.701159951157,-20194.701159951157,-20321.701159951157,-20321.701159951157,-20194.701159951157,-20122.701159951157
YIL074C,-40979.46081871345,-40979.46081871345,-40979.46081871345,-40979.46081871345,-40743.30714285714,-40979.46081871345,-40979.46081871345,-40743.30714285714,-40952.46081871345,-40979.46081871345,-40979.46081871345,-40979.46081871345,-40979.46081871345,-40638.80714285714,-40979.46081871345,-40743.30714285714,-40743.30714285714,-40743.30714285714,-40979.46081871345,-40979.46081871345,-40743.30714285714,-40979.46081871345
YIL075C,-85544.36137432113,-83648.17716379483,-82979.01865463139,-82646.60023640662,-82801.58532129807,-82801.58532129807,-82801.58532129807,-82801.58532129807,-83333.09507495225,-83178.77198796473,-83178.77198796473,-83250.09507495225,-84146.85435005548,-83256.09507495225,-82064.82519129603,-82801.58532129807,-82801.58532129807,-82801.58532129807,-83110.7695318244,-83110.7695318244,-82801.58532129807,-83579.01865463139
YIL076W,-22971.944444444445,-22971.944444444445,-22697.693693693695,-22817.128183959147,-22697.693693693695,-22697.693693693695,-22697.693693693695,-22697.693693693695,-22971.944444444445,-22971.944444444445,-22971.944444444445,-22971.944444444445,-22971.944444444445,-23147.944444444445,-23219.0,-22697.693693693695,-22697.693693693695,-22697.693693693695,-22971.944444444445,-22971.944444444445,-22697.693693693695,-23219.0
YIL078W,-68423.5,-68120.0,-68020.02325581395,-68020.02325581395,-68020.02325581395,-68020.02325581395,-68020.02325581395,-68020.02325581395,-68463.5,-68110.02325581395,-68110.02325581395,-67992.02325581395,-67934.31818181818,-68324.02325581395,-68020.02325581395,-68020.02325581395,-68020.02325581395,-68020.02325581395,-67243.6838453661,-67243.6838453661,-68020.02325581395,-68296.02325581395
YIL083C,-29737.231107660453,-29452.178476081506,-29342.178476081506,-29337.178476081506,-29337.178476081506,-29599.65240637827,-29337.178476081506,-29337.178476081506,-29742.231107660453,-30005.65240637827,-30005.65240637827,-29337.178476081506,-29435.178476081506,-30305.615686274512,-29337.178476081506,-29337.178476081506,-29337.178476081506,-29337.178476081506,-29337.178476081506,-29337.178476081506,-29337.178476081506,-29337.178476081506
YIL093C,-22880.960114933805,-23188.460114933805,-22989.960114933805,-23070.960114933805,-22989.960114933805,-22880.960114933805,-22880.960114933805,-22989.960114933805,-22880.960114933805,-23114.460114933805,-23114.460114933805,-23328.293448267137,-22541.460114933805,-23318.460114933805,-22989.960114933805,-22989.960114933805,-22989.960114933805,-22989.960114933805,-22868.626781600473,-22868.626781600473,-22989.960114933805,-22788.460114933805
YIL094C,-34859.28571428572,-35166.28571428572,-34859.28571428572,-34859.28571428572,-34859.28571428572,-34859.28571428572,-34859.28571428572,-34859.28571428572,-34859.28571428572,-35220.28571428572,-35220.28571428572,-34604.28571428572,-35220.28571428572,-35008.28571428572,-34859.28571428572,-34859.28571428572,-34859.28571428572,-34859.28571428572,-35220.28571428572,-35220.28571428572,-34859.28571428572,-35008.28571428572
YIL108W,-70600.51960784315,-69188.69230769231,-68624.16964285714,-68624.16964285714,-68505.16964285714,-68624.16964285714,-69839.51960784315,-68505.16964285714,-69438.24107142858,-68678.72727272728,-68678.72727272728,-69396.69230769231,-69156.93790849674,-70134.79230769232,-68934.93790849674,-68505.16964285714,-68505.16964285714,-68505.16964285714,-69078.92857142858,-69078.92857142858,-68505.16964285714,-69922.51960784315
YIL109C,-85724.22641941391,-85724.22641941391,-85724.22641941391,-85724.22641941391,-85724.22641941391,-85724.22641941391,-85566.22641941391,-85724.22641941391,-86054.61904761905,-86117.87856587856,-86117.87856587856,-86010.45238095238,-86067.28571428571,-85941.17062937062,-85724.22641941391,-85724.22641941391,-85724.22641941391,-85724.22641941391,-85999.28571428571,-85999.28571428571,-85724.22641941391,-86313.42340871689
YIL116W,-32806.31578947369,-32806.31578947369,-32806.31578947369,-32755.315789473687,-32806.31578947369,-32806.31578947369,-33095.31578947369,-32806.31578947369,-33276.4871031746,-32605.315789473687,-32605.315789473687,-32676.315789473687,-32680.315789473687,-32862.31578947369,-32806.31578947369,-32806.31578947369,-32534.75,-32534.75,-32676.315789473687,-32676.315789473687,-32806.31578947369,-33704.545238095234
YIL118W,-20568.204545454544,-20329.204545454544,-20347.204545454544,-20312.204545454544,-20329.204545454544,-20329.204545454544,-20389.204545454544,-20329.204545454544,-20571.037878787876,-20568.204545454544,-20568.204545454544,-20818.013157894737,-20568.204545454544,-20568.204545454544,-20389.204545454544,-20329.204545454544,-20329.204545454544,-20329.204545454544,-20818.013157894737,-20818.013157894737,-20329.204545454544,-20568.204545454544
YIL124W,-29748.102564102566,-28738.32085149666,-29706.18076923077,-29258.099206349205,-29345.18076923077,-29258.099206349205,-29258.099206349205,-29345.18076923077,-29526.18076923077,-28965.32085149666,-28965.32085149666,-28965.32085149666,-29078.099206349205,-28965.32085149666,-29706.18076923077,-29345.18076923077,-29269.90678210678,-29269.90678210678,-28965.32085149666,-28965.32085149666,-29345.18076923077,-29648.107894736844
YIL125W,-98280.875,-98761.875,-98651.875,-98612.875,-98651.875,-99043.875,-99009.875,-98651.875,-98790.875,-98676.86434108528,-98676.86434108528,-98778.875,-97856.875,-99044.875,-98651.875,-98651.875,-98651.875,-98651.875,-98872.875,-98872.875,-98651.875,-99011.875
YIL126W,-110729.9914440176,-111332.50432402844,-111106.50432402844,-111185.50432402844,-111185.50432402844,-110986.50432402844,-111185.50432402844,-111185.50432402844,-110641.07232637054,-109248.35405947818,-109248.35405947818,-110971.28601405476,-111183.1471811713,-111584.1471811713,-111279.50432402844,-111185.50432402844,-111233.50432402844,-111233.50432402844,-110971.28601405476,-110971.28601405476,-111185.50432402844,-110512.50432402844
YIL133C,-16948.001282051286,-17039.584615384618,-16839.72097902098,-17039.584615384618,-16839.72097902098,-16839.72097902098,-17156.80303030303,-16839.72097902098,-17100.11666666667,-16948.001282051286,-16948.001282051286,-16948.001282051286,-16948.001282051286,-16948.001282051286,-17156.80303030303,-16839.72097902098,-16839.72097902098,-16839.72097902098,-16948.001282051286,-16948.001282051286,-16839.72097902098,-16948.001282051286
YIL136W,-37960.0721034671,-38079.64140661939,-38177.56521614319,-38177.56521614319,-38177.56521614319,-38177.56521614319,-38177.56521614319,-38177.56521614319,-37982.62659734202,-37257.7713963964,-37257.7713963964,-38551.62659734202,-38442.73903528528,-38581.92941449152,-38177.56521614319,-38177.56521614319,-38177.56521614319,-38177.56521614319,-37549.90183837253,-37549.90183837253,-38177.56521614319,-37587.01028528528
YIL137C,-78848.93333333333,-80449.58550724637,-80903.58550724637,-81402.58550724637,-80584.58550724637,-80907.58550724637,-80865.58550724637,-80584.58550724637,-80997.625,-80528.93333333333,-80528.93333333333,-81123.93333333333,-80265.93333333333,-81512.43333333335,-80814.58550724637,-80584.58550724637,-80997.58550724637,-80997.58550724637,-80658.86666666667,-80658.86666666667,-80584.58550724637,-80605.58550724637
YIL143C,-77167.66771708685,-77734.4198386302,-78453.78333333334,-77139.66771708685,-77167.66771708685,-77167.66771708685,-77971.32892953929,-77167.66771708685,-78431.78333333334,-78703.78333333334,-78703.78333333334,-78453.78333333334,-78312.78333333334,-78521.78333333334,-77139.66771708685,-77167.66771708685,-77167.66771708685,-77167.66771708685,-78797.98333333334,-78797.98333333334,-77167.66771708685,-77167.66771708685
